tanggal,provinsi,kab_kota,latitude,longitude,suhu_max,suhu_min,suhu_mean,suhu_feels_like_max,curah_hujan_mm,kelembapan,kecepatan_angin,tekanan_udara,awan_persen,waktu_ingest,sumber
2026-01-06,JAWA TENGAH,KABUPATEN PEMALANG,-7.03333,109.4,30.9,22.4,26.3,36.9,1.1,81,12.6,1010.5,96,2026-06-01T21:36:44.627937,Open-Meteo_Archive
2026-01-07,JAWA TENGAH,KABUPATEN PEMALANG,-7.03333,109.4,29.5,23.0,25.5,35.0,13.8,87,10.9,1010.6,99,2026-06-01T21:36:49.548281,Open-Meteo_Archive
2026-01-01,JAWA TENGAH,KABUPATEN TEGAL,-7.03333,109.16667,29.3,22.6,25.2,34.9,10.2,87,14.6,1008.5,100,2026-06-01T21:36:54.616825,Open-Meteo_Archive
2026-01-02,JAWA TENGAH,KABUPATEN TEGAL,-7.03333,109.16667,30.5,22.4,25.3,35.8,13.8,86,9.0,1009.9,100,2026-06-01T21:36:58.664406,Open-Meteo_Archive
2026-01-03,JAWA TENGAH,KABUPATEN TEGAL,-7.03333,109.16667,26.6,22.7,24.3,31.2,9.0,92,8.0,1010.5,99,2026-06-01T21:37:03.736226,Open-Meteo_Archive
2026-01-04,JAWA TENGAH,KABUPATEN TEGAL,-7.03333,109.16667,28.7,22.9,25.2,33.8,6.3,87,11.2,1011.2,98,2026-06-01T21:37:09.574770,Open-Meteo_Archive
2026-01-05,JAWA TENGAH,KABUPATEN TEGAL,-7.03333,109.16667,30.4,23.3,25.6,36.6,2.8,87,7.5,1011.2,98,2026-06-01T21:37:13.761709,Open-Meteo_Archive
2026-01-06,JAWA TENGAH,KABUPATEN TEGAL,-7.03333,109.16667,32.5,23.1,26.7,38.9,2.1,80,11.4,1010.2,96,2026-06-01T21:37:19.399372,Open-Meteo_Archive
2026-01-07,JAWA TENGAH,KABUPATEN TEGAL,-7.03333,109.16667,30.5,23.1,26.2,34.7,2.5,85,13.3,1010.2,100,2026-06-01T21:37:24.183924,Open-Meteo_Archive
2026-01-01,JAWA TENGAH,KABUPATEN BREBES,-7.05,108.9,29.8,23.1,25.6,35.5,20.6,89,16.6,1008.4,100,2026-06-01T21:37:26.587474,Open-Meteo_Archive
2026-01-02,JAWA TENGAH,KABUPATEN BREBES,-7.05,108.9,29.9,21.9,25.7,35.8,19.5,86,11.5,1009.8,99,2026-06-01T21:37:30.735167,Open-Meteo_Archive
2026-01-03,JAWA TENGAH,KABUPATEN BREBES,-7.05,108.9,26.9,23.7,24.9,32.2,9.2,92,10.0,1010.4,100,2026-06-01T21:37:35.630202,Open-Meteo_Archive
2026-01-04,JAWA TENGAH,KABUPATEN BREBES,-7.05,108.9,29.0,23.7,25.6,35.5,9.7,88,11.6,1011.1,96,2026-06-01T21:37:38.148867,Open-Meteo_Archive
2026-01-05,JAWA TENGAH,KABUPATEN BREBES,-7.05,108.9,29.8,24.0,26.2,36.4,8.1,87,8.3,1011.2,96,2026-06-01T21:37:42.143942,Open-Meteo_Archive
2026-01-06,JAWA TENGAH,KABUPATEN BREBES,-7.05,108.9,31.7,23.2,27.1,39.6,3.7,83,9.9,1010.3,97,2026-06-01T21:37:47.354429,Open-Meteo_Archive
2026-01-07,JAWA TENGAH,KABUPATEN BREBES,-7.05,108.9,30.1,24.0,26.7,36.0,3.1,84,9.9,1010.3,98,2026-06-01T21:37:53.062316,Open-Meteo_Archive
2026-01-01,JAWA TENGAH,KOTA MAGELANG,-7.5,110.225,29.4,21.3,24.0,33.4,32.2,85,13.0,1009.3,100,2026-06-01T21:37:58.535623,Open-Meteo_Archive
2026-01-02,JAWA TENGAH,KOTA MAGELANG,-7.5,110.225,29.8,20.1,24.2,35.0,4.5,84,8.9,1010.8,91,2026-06-01T21:38:02.822888,Open-Meteo_Archive
2026-01-03,JAWA TENGAH,KOTA MAGELANG,-7.5,110.225,28.5,22.1,23.5,32.5,20.3,90,9.8,1011.3,100,2026-06-01T21:38:08.424969,Open-Meteo_Archive
2026-01-04,JAWA TENGAH,KOTA MAGELANG,-7.5,110.225,27.2,20.8,23.2,32.0,10.2,88,10.3,1012.1,100,2026-06-01T21:38:13.244188,Open-Meteo_Archive
2026-01-05,JAWA TENGAH,KOTA MAGELANG,-7.5,110.225,28.0,21.0,24.3,32.0,0.0,78,9.7,1012.2,100,2026-06-01T21:38:17.795500,Open-Meteo_Archive
2026-01-06,JAWA TENGAH,KOTA MAGELANG,-7.5,110.225,31.1,19.8,25.2,35.0,0.0,70,13.0,1011.5,98,2026-06-01T21:38:22.853407,Open-Meteo_Archive
2026-01-07,JAWA TENGAH,KOTA MAGELANG,-7.5,110.225,29.9,21.2,25.2,33.3,0.9,75,14.9,1011.5,97,2026-06-01T21:38:28.061047,Open-Meteo_Archive
2026-01-01,JAWA TENGAH,KOTA SURAKARTA,-7.55,110.81667,29.4,23.9,25.7,34.0,33.0,87,14.8,1008.6,100,2026-06-01T21:38:34.223676,Open-Meteo_Archive
2026-01-02,JAWA TENGAH,KOTA SURAKARTA,-7.55,110.81667,31.0,22.6,25.9,35.4,39.8,84,16.8,1009.9,94,2026-06-01T21:38:38.216240,Open-Meteo_Archive
2026-01-03,JAWA TENGAH,KOTA SURAKARTA,-7.55,110.81667,27.2,23.0,24.6,32.0,22.2,93,9.0,1010.7,100,2026-06-01T21:38:43.467736,Open-Meteo_Archive
2026-01-04,JAWA TENGAH,KOTA SURAKARTA,-7.55,110.81667,30.5,23.2,25.7,35.8,15.6,86,11.9,1011.2,100,2026-06-01T21:38:49.371667,Open-Meteo_Archive
2026-01-05,JAWA TENGAH,KOTA SURAKARTA,-7.55,110.81667,30.7,23.4,26.2,35.8,0.5,83,14.0,1011.1,98,2026-06-01T21:38:53.951955,Open-Meteo_Archive
2026-01-06,JAWA TENGAH,KOTA SURAKARTA,-7.55,110.81667,32.0,23.9,27.3,35.6,0.0,74,18.6,1010.2,95,2026-06-01T21:38:58.255847,Open-Meteo_Archive
2026-01-07,JAWA TENGAH,KOTA SURAKARTA,-7.55,110.81667,31.8,23.6,27.4,34.9,0.1,72,20.8,1010.1,100,2026-06-01T21:39:03.610653,Open-Meteo_Archive
2026-01-01,JAWA TENGAH,KOTA SALATIGA,-7.33278,110.48333,27.7,21.6,23.9,32.3,10.1,87,13.8,1009.4,100,2026-06-01T21:39:09.231661,Open-Meteo_Archive
2026-01-02,JAWA TENGAH,KOTA SALATIGA,-7.33278,110.48333,26.6,21.2,23.3,31.9,42.0,91,7.7,1011.0,99,2026-06-01T21:39:13.587116,Open-Meteo_Archive
2026-01-03,JAWA TENGAH,KOTA SALATIGA,-7.33278,110.48333,24.0,21.6,22.4,28.7,38.6,95,7.1,1011.6,100,2026-06-01T21:39:18.789310,Open-Meteo_Archive
2026-01-04,JAWA TENGAH,KOTA SALATIGA,-7.33278,110.48333,26.1,21.7,23.1,30.3,14.3,91,7.0,1012.1,100,2026-06-01T21:39:24.121707,Open-Meteo_Archive
2026-01-05,JAWA TENGAH,KOTA SALATIGA,-7.33278,110.48333,26.2,21.6,23.6,30.2,2.8,92,6.8,1012.0,100,2026-06-01T21:39:29.629274,Open-Meteo_Archive
2026-01-06,JAWA TENGAH,KOTA SALATIGA,-7.33278,110.48333,28.5,22.4,24.8,33.7,1.5,78,9.4,1011.1,99,2026-06-01T21:39:35.551443,Open-Meteo_Archive
2026-01-07,JAWA TENGAH,KOTA SALATIGA,-7.33278,110.48333,27.6,22.1,24.4,32.6,18.7,81,5.8,1011.1,93,2026-06-01T21:39:39.988651,Open-Meteo_Archive
2026-01-01,JAWA TENGAH,KOTA SEMARANG,-7.03333,110.38333,28.7,23.9,25.7,33.6,7.4,85,22.3,1008.6,100,2026-06-01T21:39:46.328303,Open-Meteo_Archive
2026-01-02,JAWA TENGAH,KOTA SEMARANG,-7.03333,110.38333,28.7,23.8,25.9,34.8,17.5,86,12.0,1009.9,96,2026-06-01T21:39:51.420404,Open-Meteo_Archive
2026-01-03,JAWA TENGAH,KOTA SEMARANG,-7.03333,110.38333,27.4,24.0,25.2,31.1,21.6,88,16.4,1010.7,100,2026-06-01T21:39:56.447998,Open-Meteo_Archive
2026-01-04,JAWA TENGAH,KOTA SEMARANG,-7.03333,110.38333,29.2,24.0,26.1,32.8,12.1,84,17.3,1011.1,100,2026-06-01T21:40:01.053372,Open-Meteo_Archive
2026-01-05,JAWA TENGAH,KOTA SEMARANG,-7.03333,110.38333,28.4,24.1,26.2,33.0,2.2,85,11.6,1011.1,99,2026-06-01T21:40:03.449674,Open-Meteo_Archive
2026-01-06,JAWA TENGAH,KOTA SEMARANG,-7.03333,110.38333,29.7,25.0,27.1,35.7,0.3,76,10.8,1010.2,99,2026-06-01T21:40:06.651988,Open-Meteo_Archive
2026-01-07,JAWA TENGAH,KOTA SEMARANG,-7.03333,110.38333,29.7,23.7,26.8,35.6,10.7,82,13.9,1010.1,99,2026-06-01T21:40:11.325232,Open-Meteo_Archive
2026-01-01,JAWA TENGAH,KOTA PEKALONGAN,-6.9,109.68333,30.3,22.9,25.6,35.5,24.4,87,17.3,1008.5,100,2026-06-01T21:40:16.437334,Open-Meteo_Archive
2026-01-02,JAWA TENGAH,KOTA PEKALONGAN,-6.9,109.68333,31.5,22.3,26.2,36.4,16.5,85,13.3,1009.7,99,2026-06-01T21:40:22.273168,Open-Meteo_Archive
2026-01-03,JAWA TENGAH,KOTA PEKALONGAN,-6.9,109.68333,27.4,23.6,25.1,32.7,21.9,92,11.0,1010.5,100,2026-06-01T21:40:27.443390,Open-Meteo_Archive
2026-01-04,JAWA TENGAH,KOTA PEKALONGAN,-6.9,109.68333,29.8,23.4,26.0,34.9,5.5,86,12.3,1011.0,100,2026-06-01T21:40:32.392281,Open-Meteo_Archive
2026-01-05,JAWA TENGAH,KOTA PEKALONGAN,-6.9,109.68333,30.0,23.8,26.5,34.3,4.0,85,12.9,1010.9,100,2026-06-01T21:40:37.390393,Open-Meteo_Archive
2026-01-06,JAWA TENGAH,KOTA PEKALONGAN,-6.9,109.68333,32.8,23.0,27.7,38.8,0.3,78,16.9,1009.9,97,2026-06-01T21:40:42.448961,Open-Meteo_Archive
2026-01-07,JAWA TENGAH,KOTA PEKALONGAN,-6.9,109.68333,31.3,24.4,27.2,36.8,4.0,81,15.5,1009.8,100,2026-06-01T21:40:47.706927,Open-Meteo_Archive
2026-01-01,JAWA TENGAH,KOTA TEGAL,-6.8686,109.1129,28.8,23.9,25.8,34.1,12.8,89,20.0,1008.4,100,2026-06-01T21:40:53.627930,Open-Meteo_Archive
2026-01-02,JAWA TENGAH,KOTA TEGAL,-6.8686,109.1129,29.1,23.1,25.9,33.7,17.6,85,14.0,1009.8,97,2026-06-01T21:40:58.292772,Open-Meteo_Archive
2026-01-03,JAWA TENGAH,KOTA TEGAL,-6.8686,109.1129,26.5,23.9,25.1,31.2,8.7,91,15.2,1010.4,100,2026-06-01T21:41:03.183660,Open-Meteo_Archive
2026-01-04,JAWA TENGAH,KOTA TEGAL,-6.8686,109.1129,27.6,24.4,25.8,32.6,5.7,88,14.2,1011.1,100,2026-06-01T21:41:08.562683,Open-Meteo_Archive
2026-01-05,JAWA TENGAH,KOTA TEGAL,-6.8686,109.1129,29.7,24.2,26.1,35.3,7.3,87,12.2,1011.2,98,2026-06-01T21:41:13.033926,Open-Meteo_Archive
2026-01-06,JAWA TENGAH,KOTA TEGAL,-6.8686,109.1129,31.5,24.9,27.6,38.3,2.6,79,14.8,1010.2,94,2026-06-01T21:41:19.125198,Open-Meteo_Archive
2026-01-07,JAWA TENGAH,KOTA TEGAL,-6.8686,109.1129,29.9,25.0,27.2,36.2,1.3,82,11.6,1010.3,100,2026-06-01T21:41:23.603732,Open-Meteo_Archive
2026-01-01,DI YOGYAKARTA,KABUPATEN KULON PROGO,-7.645,110.02694,30.5,22.4,24.9,36.1,9.2,88,11.0,1008.7,100,2026-06-01T21:41:28.851599,Open-Meteo_Archive
2026-01-02,DI YOGYAKARTA,KABUPATEN KULON PROGO,-7.645,110.02694,30.4,21.5,25.2,34.1,7.4,85,11.1,1010.2,97,2026-06-01T21:41:33.454654,Open-Meteo_Archive
2026-01-03,DI YOGYAKARTA,KABUPATEN KULON PROGO,-7.645,110.02694,29.7,22.7,24.3,34.8,31.2,93,9.4,1010.7,100,2026-06-01T21:41:38.484725,Open-Meteo_Archive
2026-01-04,DI YOGYAKARTA,KABUPATEN KULON PROGO,-7.645,110.02694,28.6,21.9,24.4,33.7,11.4,92,10.7,1011.5,100,2026-06-01T21:41:43.391386,Open-Meteo_Archive
2026-01-05,DI YOGYAKARTA,KABUPATEN KULON PROGO,-7.645,110.02694,29.8,22.0,25.8,34.5,0.7,80,7.0,1011.6,99,2026-06-01T21:41:47.965765,Open-Meteo_Archive
2026-01-06,DI YOGYAKARTA,KABUPATEN KULON PROGO,-7.645,110.02694,32.2,22.1,26.7,36.8,0.0,69,12.1,1011.0,99,2026-06-01T21:41:50.323515,Open-Meteo_Archive
2026-01-07,DI YOGYAKARTA,KABUPATEN KULON PROGO,-7.645,110.02694,30.8,22.0,26.1,35.6,1.1,75,14.1,1011.1,94,2026-06-01T21:41:54.694928,Open-Meteo_Archive
2026-01-01,DI YOGYAKARTA,KABUPATEN BANTUL,-7.9,110.36667,31.1,23.4,25.6,37.1,36.2,88,14.0,1008.4,100,2026-06-01T21:41:59.360397,Open-Meteo_Archive
2026-01-02,DI YOGYAKARTA,KABUPATEN BANTUL,-7.9,110.36667,30.4,22.5,26.1,35.3,3.9,82,12.4,1009.9,96,2026-06-01T21:42:05.006045,Open-Meteo_Archive
2026-01-03,DI YOGYAKARTA,KABUPATEN BANTUL,-7.9,110.36667,29.0,23.1,25.1,33.8,17.1,90,9.3,1010.4,100,2026-06-01T21:42:10.174072,Open-Meteo_Archive
2026-01-04,DI YOGYAKARTA,KABUPATEN BANTUL,-7.9,110.36667,29.1,23.0,25.5,32.7,10.7,86,14.1,1011.2,100,2026-06-01T21:42:15.092475,Open-Meteo_Archive
2026-01-05,DI YOGYAKARTA,KABUPATEN BANTUL,-7.9,110.36667,29.8,22.6,26.1,34.4,4.9,82,10.9,1011.2,100,2026-06-01T21:42:19.907424,Open-Meteo_Archive
2026-01-06,DI YOGYAKARTA,KABUPATEN BANTUL,-7.9,110.36667,31.8,22.5,26.9,36.9,0.0,75,13.7,1010.5,95,2026-06-01T21:42:24.880140,Open-Meteo_Archive
2026-01-07,DI YOGYAKARTA,KABUPATEN BANTUL,-7.9,110.36667,30.6,23.0,26.8,35.7,2.3,78,15.7,1010.6,96,2026-06-01T21:42:29.258767,Open-Meteo_Archive
2026-01-01,DI YOGYAKARTA,KABUPATEN GUNUNG KIDUL,-7.98333,110.61667,30.1,22.7,24.8,36.3,46.7,91,16.9,1008.9,100,2026-06-01T21:42:34.758383,Open-Meteo_Archive
2026-01-02,DI YOGYAKARTA,KABUPATEN GUNUNG KIDUL,-7.98333,110.61667,29.0,21.6,25.0,33.4,5.6,84,14.0,1010.3,99,2026-06-01T21:42:39.658737,Open-Meteo_Archive
2026-01-03,DI YOGYAKARTA,KABUPATEN GUNUNG KIDUL,-7.98333,110.61667,27.7,22.6,24.4,32.0,7.8,92,10.9,1010.9,98,2026-06-01T21:42:44.225177,Open-Meteo_Archive
2026-01-04,DI YOGYAKARTA,KABUPATEN GUNUNG KIDUL,-7.98333,110.61667,28.5,22.0,24.5,33.7,9.7,89,15.1,1011.7,100,2026-06-01T21:42:49.676537,Open-Meteo_Archive
2026-01-05,DI YOGYAKARTA,KABUPATEN GUNUNG KIDUL,-7.98333,110.61667,29.0,22.0,25.1,33.3,2.3,84,13.3,1011.6,100,2026-06-01T21:42:54.579226,Open-Meteo_Archive
2026-01-06,DI YOGYAKARTA,KABUPATEN GUNUNG KIDUL,-7.98333,110.61667,30.4,22.5,26.0,35.2,0.0,78,14.9,1011.0,92,2026-06-01T21:42:59.799102,Open-Meteo_Archive
2026-01-07,DI YOGYAKARTA,KABUPATEN GUNUNG KIDUL,-7.98333,110.61667,29.5,22.3,26.0,34.0,4.7,80,19.8,1011.0,96,2026-06-01T21:43:04.316316,Open-Meteo_Archive
2026-01-01,DI YOGYAKARTA,KABUPATEN SLEMAN,-7.68167,110.32333,29.6,22.8,25.2,36.4,26.2,86,9.3,1008.7,100,2026-06-01T21:43:10.502271,Open-Meteo_Archive
2026-01-02,DI YOGYAKARTA,KABUPATEN SLEMAN,-7.68167,110.32333,30.9,21.8,25.5,36.8,6.5,83,11.0,1010.2,98,2026-06-01T21:43:15.240499,Open-Meteo_Archive
2026-01-03,DI YOGYAKARTA,KABUPATEN SLEMAN,-7.68167,110.32333,27.8,22.8,24.2,32.5,16.9,92,7.3,1010.8,100,2026-06-01T21:43:19.869124,Open-Meteo_Archive
2026-01-04,DI YOGYAKARTA,KABUPATEN SLEMAN,-7.68167,110.32333,29.8,23.0,24.9,35.6,14.5,87,8.5,1011.5,100,2026-06-01T21:43:25.286071,Open-Meteo_Archive
2026-01-05,DI YOGYAKARTA,KABUPATEN SLEMAN,-7.68167,110.32333,29.8,22.5,25.9,35.1,0.3,78,7.2,1011.5,100,2026-06-01T21:43:30.585242,Open-Meteo_Archive
2026-01-06,DI YOGYAKARTA,KABUPATEN SLEMAN,-7.68167,110.32333,32.2,21.6,26.6,38.3,0.0,69,11.0,1010.8,96,2026-06-01T21:43:34.865114,Open-Meteo_Archive
2026-01-07,DI YOGYAKARTA,KABUPATEN SLEMAN,-7.68167,110.32333,31.4,22.2,26.5,36.7,1.0,75,13.9,1010.9,96,2026-06-01T21:43:39.465023,Open-Meteo_Archive
2026-01-01,DI YOGYAKARTA,KOTA YOGYAKARTA,-7.8,110.375,30.1,23.6,25.6,35.7,48.2,89,10.9,1008.5,100,2026-06-01T21:43:44.005306,Open-Meteo_Archive
2026-01-02,DI YOGYAKARTA,KOTA YOGYAKARTA,-7.8,110.375,30.5,22.4,26.2,35.9,3.0,82,11.5,1010.0,99,2026-06-01T21:43:48.446267,Open-Meteo_Archive
2026-01-03,DI YOGYAKARTA,KOTA YOGYAKARTA,-7.8,110.375,28.1,23.7,25.1,33.2,12.3,89,9.0,1010.5,100,2026-06-01T21:43:53.035850,Open-Meteo_Archive
2026-01-04,DI YOGYAKARTA,KOTA YOGYAKARTA,-7.8,110.375,29.3,23.6,25.6,34.5,10.2,87,13.1,1011.3,100,2026-06-01T21:43:57.512440,Open-Meteo_Archive
2026-01-05,DI YOGYAKARTA,KOTA YOGYAKARTA,-7.8,110.375,30.0,23.1,26.4,34.6,1.0,81,7.9,1011.3,100,2026-06-01T21:44:02.199796,Open-Meteo_Archive
2026-01-06,DI YOGYAKARTA,KOTA YOGYAKARTA,-7.8,110.375,32.0,23.0,27.2,38.1,0.0,70,13.4,1010.6,96,2026-06-01T21:44:06.176027,Open-Meteo_Archive
2026-01-07,DI YOGYAKARTA,KOTA YOGYAKARTA,-7.8,110.375,31.2,23.6,27.2,36.0,0.8,74,16.5,1010.6,99,2026-06-01T21:44:11.176263,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN PACITAN,-8.13333,111.16667,30.6,22.9,25.0,36.2,76.2,92,10.2,1008.9,100,2026-06-01T21:44:16.291937,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN PACITAN,-8.13333,111.16667,29.5,22.2,25.4,34.1,20.8,83,12.2,1010.4,99,2026-06-01T21:44:20.091317,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN PACITAN,-8.13333,111.16667,30.2,23.3,25.5,35.8,2.9,85,10.1,1010.7,99,2026-06-01T21:44:24.507047,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN PACITAN,-8.13333,111.16667,30.1,22.6,25.2,33.5,7.1,87,13.7,1011.7,100,2026-06-01T21:44:28.895865,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN PACITAN,-8.13333,111.16667,28.7,22.7,25.2,31.9,3.1,85,11.8,1011.6,100,2026-06-01T21:44:33.281881,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN PACITAN,-8.13333,111.16667,31.0,23.3,26.4,35.3,0.2,75,12.1,1011.0,99,2026-06-01T21:44:37.889191,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN PACITAN,-8.13333,111.16667,29.6,22.8,26.3,33.6,1.4,78,15.7,1010.9,89,2026-06-01T21:44:42.142328,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN PONOROGO,-7.93333,111.5,30.9,23.2,26.0,37.0,26.3,86,14.6,1008.5,100,2026-06-01T21:44:47.153596,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN PONOROGO,-7.93333,111.5,30.5,22.9,26.7,36.3,62.4,81,13.6,1009.7,98,2026-06-01T21:44:50.902749,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN PONOROGO,-7.93333,111.5,30.2,24.1,25.9,37.2,12.9,87,11.6,1010.5,99,2026-06-01T21:44:55.615092,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN PONOROGO,-7.93333,111.5,31.2,23.5,26.5,35.7,3.8,80,7.1,1010.9,100,2026-06-01T21:45:00.100785,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN PONOROGO,-7.93333,111.5,30.4,23.4,26.4,36.3,0.7,77,10.3,1011.0,100,2026-06-01T21:45:05.338854,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN PONOROGO,-7.93333,111.5,33.2,23.1,27.5,39.7,0.0,68,9.2,1010.1,99,2026-06-01T21:45:10.807271,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN PONOROGO,-7.93333,111.5,32.0,23.9,27.6,37.3,0.5,71,11.5,1010.0,97,2026-06-01T21:45:15.517239,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN TRENGGALEK,-8.16667,111.61667,28.4,20.9,23.6,33.7,41.8,90,7.2,1009.6,100,2026-06-01T21:45:20.603360,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN TRENGGALEK,-8.16667,111.61667,29.2,20.5,23.8,34.0,37.5,85,11.2,1010.8,99,2026-06-01T21:45:25.348952,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN TRENGGALEK,-8.16667,111.61667,28.6,21.0,23.2,34.5,20.9,93,6.2,1011.5,99,2026-06-01T21:45:30.209884,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN TRENGGALEK,-8.16667,111.61667,27.9,21.0,23.5,31.7,6.5,89,8.6,1012.2,100,2026-06-01T21:45:34.875092,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN TRENGGALEK,-8.16667,111.61667,27.8,21.0,23.7,30.1,1.0,81,13.7,1012.0,100,2026-06-01T21:45:38.599791,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN TRENGGALEK,-8.16667,111.61667,29.9,21.0,24.5,33.7,0.0,79,13.4,1011.4,99,2026-06-01T21:45:43.028732,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN TRENGGALEK,-8.16667,111.61667,27.9,20.6,24.0,32.5,3.1,82,16.3,1011.3,97,2026-06-01T21:45:47.842023,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN TULUNGAGUNG,-8.11667,111.91667,30.2,23.0,25.6,37.3,10.8,90,10.6,1008.7,100,2026-06-01T21:45:52.398892,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN TULUNGAGUNG,-8.11667,111.91667,30.4,22.5,25.8,37.9,14.5,84,14.8,1010.0,93,2026-06-01T21:45:56.554557,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN TULUNGAGUNG,-8.11667,111.91667,30.0,22.5,25.3,36.2,4.3,86,10.5,1010.5,99,2026-06-01T21:46:00.741412,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN TULUNGAGUNG,-8.11667,111.91667,29.6,22.9,25.4,35.2,4.9,88,10.3,1011.2,100,2026-06-01T21:46:05.113212,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN TULUNGAGUNG,-8.11667,111.91667,30.8,22.6,26.1,36.1,1.3,80,13.2,1010.9,100,2026-06-01T21:46:10.406077,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN TULUNGAGUNG,-8.11667,111.91667,31.6,23.1,26.8,35.9,0.0,76,18.6,1010.3,99,2026-06-01T21:46:14.263404,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN TULUNGAGUNG,-8.11667,111.91667,30.9,23.7,26.7,35.9,0.5,77,19.0,1010.1,98,2026-06-01T21:46:18.646561,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN BLITAR,-8.13333,112.25,30.8,23.2,25.5,37.0,20.6,89,9.7,1008.8,100,2026-06-01T21:46:23.776557,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN BLITAR,-8.13333,112.25,29.1,22.2,24.7,34.0,20.3,87,11.4,1010.3,99,2026-06-01T21:46:27.547242,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN BLITAR,-8.13333,112.25,30.6,22.2,25.1,36.6,3.1,82,8.6,1010.6,99,2026-06-01T21:46:32.434175,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN BLITAR,-8.13333,112.25,29.4,22.5,25.4,33.9,4.9,85,10.7,1011.5,100,2026-06-01T21:46:36.755800,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN BLITAR,-8.13333,112.25,29.9,21.6,25.4,35.6,11.0,84,11.9,1011.4,100,2026-06-01T21:46:41.094116,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN BLITAR,-8.13333,112.25,30.5,21.9,26.1,34.8,2.8,78,13.5,1010.8,98,2026-06-01T21:46:45.329843,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN BLITAR,-8.13333,112.25,29.2,22.3,25.2,33.6,4.5,83,18.1,1010.7,96,2026-06-01T21:46:49.715362,Open-Meteo_Archive
2026-01-01,JAWA TIMUR,KABUPATEN KEDIRI,-7.83333,112.16667,29.3,22.5,24.7,36.1,34.9,90,14.1,1009.0,100,2026-06-01T21:46:54.257247,Open-Meteo_Archive
2026-01-02,JAWA TIMUR,KABUPATEN KEDIRI,-7.83333,112.16667,28.9,22.4,24.9,34.2,29.6,86,15.4,1010.2,100,2026-06-01T21:46:58.391907,Open-Meteo_Archive
2026-01-03,JAWA TIMUR,KABUPATEN KEDIRI,-7.83333,112.16667,29.1,21.2,24.1,35.3,9.1,89,10.3,1010.9,99,2026-06-01T21:47:02.569121,Open-Meteo_Archive
2026-01-04,JAWA TIMUR,KABUPATEN KEDIRI,-7.83333,112.16667,29.5,22.4,25.3,33.9,4.6,83,17.0,1011.3,100,2026-06-01T21:47:07.319352,Open-Meteo_Archive
2026-01-05,JAWA TIMUR,KABUPATEN KEDIRI,-7.83333,112.16667,29.0,23.9,25.7,33.4,0.2,81,19.4,1011.1,100,2026-06-01T21:47:11.601667,Open-Meteo_Archive
2026-01-06,JAWA TIMUR,KABUPATEN KEDIRI,-7.83333,112.16667,30.0,24.5,26.8,32.9,0.0,70,20.9,1010.3,100,2026-06-01T21:47:16.150492,Open-Meteo_Archive
2026-01-07,JAWA TIMUR,KABUPATEN KEDIRI,-7.83333,112.16667,29.5,24.5,26.3,33.4,1.2,75,22.1,1010.2,98,2026-06-01T21:47:19.910470,Open-Meteo_Archive
