tanggal,provinsi,kab_kota,latitude,longitude,suhu_max,suhu_min,suhu_mean,suhu_feels_like_max,curah_hujan_mm,kelembapan,kecepatan_angin,tekanan_udara,awan_persen,waktu_ingest,sumber
2026-01-11,JAWA TENGAH,KABUPATEN KARANGANYAR,-7.62806,111.0625,26.9,21.4,22.8,29.8,9.8,91,17.2,1012.0,98,2026-06-01T23:51:19.407414,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KABUPATEN KARANGANYAR,-7.62806,111.0625,25.9,21.1,22.7,29.1,10.3,89,18.9,1012.0,100,2026-06-01T23:51:23.456457,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KABUPATEN KARANGANYAR,-7.62806,111.0625,27.6,21.5,23.2,32.3,2.5,86,16.9,1011.7,98,2026-06-01T23:51:26.444539,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KABUPATEN KARANGANYAR,-7.62806,111.0625,26.0,21.5,22.7,30.7,24.6,93,19.0,1011.0,100,2026-06-01T23:51:29.375672,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KABUPATEN SRAGEN,-7.41278,110.935,30.5,23.2,26.2,36.4,5.7,84,20.7,1009.9,91,2026-06-01T23:51:33.328747,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KABUPATEN SRAGEN,-7.41278,110.935,30.1,23.0,25.0,36.8,35.7,90,16.5,1010.1,97,2026-06-01T23:51:37.420466,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KABUPATEN SRAGEN,-7.41278,110.935,27.8,22.9,24.4,34.3,33.0,92,9.2,1010.4,100,2026-06-01T23:51:40.309727,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KABUPATEN SRAGEN,-7.41278,110.935,29.5,22.9,24.7,35.0,47.5,91,17.8,1010.4,99,2026-06-01T23:51:43.074488,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KABUPATEN SRAGEN,-7.41278,110.935,27.9,22.7,24.5,32.2,11.8,91,14.9,1010.5,100,2026-06-01T23:51:47.461062,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KABUPATEN SRAGEN,-7.41278,110.935,29.3,22.0,24.9,35.1,27.3,89,14.2,1010.1,94,2026-06-01T23:51:50.941081,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KABUPATEN SRAGEN,-7.41278,110.935,28.0,22.5,24.6,32.8,31.6,90,16.0,1009.3,100,2026-06-01T23:51:54.027925,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KABUPATEN GROBOGAN,-7.11667,110.91667,31.0,23.8,26.4,38.0,4.4,85,11.5,1009.8,89,2026-06-01T23:51:56.554581,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KABUPATEN GROBOGAN,-7.11667,110.91667,30.4,22.5,25.3,37.1,23.3,90,15.1,1009.9,99,2026-06-01T23:52:00.659098,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KABUPATEN GROBOGAN,-7.11667,110.91667,27.0,23.5,24.9,30.9,9.8,92,20.2,1010.2,100,2026-06-01T23:52:03.397024,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KABUPATEN GROBOGAN,-7.11667,110.91667,27.2,23.4,25.1,30.6,4.3,90,21.4,1010.3,98,2026-06-01T23:52:06.693452,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KABUPATEN GROBOGAN,-7.11667,110.91667,28.2,23.4,25.0,30.2,1.4,88,27.3,1010.4,100,2026-06-01T23:52:09.364815,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KABUPATEN GROBOGAN,-7.11667,110.91667,29.4,23.1,25.9,32.1,2.0,85,28.5,1009.9,92,2026-06-01T23:52:13.041325,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KABUPATEN GROBOGAN,-7.11667,110.91667,28.9,23.5,25.6,31.8,3.8,87,29.2,1009.1,100,2026-06-01T23:52:16.940374,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KABUPATEN BLORA,-7.06667,111.38333,31.2,23.6,26.3,36.2,9.3,83,17.8,1009.8,90,2026-06-01T23:52:19.621221,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KABUPATEN BLORA,-7.06667,111.38333,30.5,22.4,25.0,36.8,38.2,90,15.1,1010.0,98,2026-06-01T23:52:25.376185,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KABUPATEN BLORA,-7.06667,111.38333,26.8,23.0,24.5,30.8,21.2,92,20.7,1010.3,100,2026-06-01T23:52:28.547502,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KABUPATEN BLORA,-7.06667,111.38333,28.1,22.8,24.6,31.5,10.9,92,21.9,1010.5,98,2026-06-01T23:52:31.519069,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KABUPATEN BLORA,-7.06667,111.38333,27.4,23.0,24.4,29.3,6.5,90,26.6,1010.7,100,2026-06-01T23:52:34.352767,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KABUPATEN BLORA,-7.06667,111.38333,29.0,23.2,25.3,31.1,1.9,87,28.6,1010.1,95,2026-06-01T23:52:38.437055,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KABUPATEN BLORA,-7.06667,111.38333,27.2,23.1,24.9,30.5,17.3,89,29.2,1009.3,100,2026-06-01T23:52:41.607097,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KABUPATEN REMBANG,-6.78333,111.46667,30.3,23.6,25.7,38.8,6.6,87,11.6,1010.1,94,2026-06-01T23:52:47.580430,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KABUPATEN REMBANG,-6.78333,111.46667,28.8,22.5,24.8,34.9,22.3,92,13.6,1010.1,100,2026-06-01T23:52:50.104944,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KABUPATEN REMBANG,-6.78333,111.46667,26.8,22.8,24.1,31.5,30.4,94,15.6,1010.4,100,2026-06-01T23:52:54.842807,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KABUPATEN REMBANG,-6.78333,111.46667,25.4,22.2,23.8,30.1,12.5,95,15.9,1010.6,100,2026-06-01T23:52:57.691312,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KABUPATEN REMBANG,-6.78333,111.46667,27.0,22.2,23.8,32.1,17.9,95,18.3,1010.8,100,2026-06-01T23:53:00.977240,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KABUPATEN REMBANG,-6.78333,111.46667,28.0,22.5,24.8,32.0,11.9,90,21.9,1010.3,98,2026-06-01T23:53:03.853233,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KABUPATEN REMBANG,-6.78333,111.46667,27.7,22.5,24.6,31.9,18.2,91,21.6,1009.4,100,2026-06-01T23:53:08.346817,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KABUPATEN PATI,-6.76667,111.1,32.2,23.7,26.2,39.3,8.5,86,15.4,1009.8,92,2026-06-01T23:53:11.105463,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KABUPATEN PATI,-6.76667,111.1,30.9,22.8,25.5,37.5,21.0,89,16.2,1009.8,99,2026-06-01T23:53:15.392370,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KABUPATEN PATI,-6.76667,111.1,27.0,23.1,24.7,31.2,24.0,92,17.1,1010.1,99,2026-06-01T23:53:18.513933,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KABUPATEN PATI,-6.76667,111.1,27.1,23.5,24.5,31.7,13.4,92,12.6,1010.3,96,2026-06-01T23:53:22.061392,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KABUPATEN PATI,-6.76667,111.1,27.1,23.1,24.4,31.5,15.3,91,14.0,1010.6,100,2026-06-01T23:53:24.723840,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KABUPATEN PATI,-6.76667,111.1,28.0,22.8,25.4,32.6,9.5,88,18.0,1010.0,97,2026-06-01T23:53:27.906699,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KABUPATEN PATI,-6.76667,111.1,28.5,23.3,25.3,33.8,21.7,89,16.1,1009.1,100,2026-06-01T23:53:32.511478,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KABUPATEN KUDUS,-6.8,110.86667,31.2,23.3,26.5,38.0,21.1,82,18.5,1009.9,90,2026-06-01T23:53:37.022228,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KABUPATEN KUDUS,-6.8,110.86667,30.1,22.9,25.1,34.5,28.4,89,18.8,1010.0,99,2026-06-01T23:53:39.674660,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KABUPATEN KUDUS,-6.8,110.86667,26.2,23.0,24.1,28.2,41.3,94,25.0,1010.5,100,2026-06-01T23:53:42.797837,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KABUPATEN KUDUS,-6.8,110.86667,25.9,22.8,24.1,28.3,16.1,92,25.3,1010.6,99,2026-06-01T23:53:46.024323,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KABUPATEN KUDUS,-6.8,110.86667,25.5,22.5,23.9,27.8,21.5,92,27.0,1010.8,100,2026-06-01T23:53:48.764986,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KABUPATEN KUDUS,-6.8,110.86667,27.2,22.9,24.7,29.4,16.3,90,29.2,1010.4,99,2026-06-01T23:53:51.339572,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KABUPATEN KUDUS,-6.8,110.86667,26.8,22.8,24.5,29.3,23.2,91,29.0,1009.5,100,2026-06-01T23:53:55.957071,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KABUPATEN JEPARA,-6.58333,110.76667,30.2,22.6,25.3,37.1,5.9,90,15.4,1010.9,90,2026-06-01T23:53:59.032594,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KABUPATEN JEPARA,-6.58333,110.76667,28.5,22.5,24.3,32.5,23.7,95,18.7,1011.0,100,2026-06-01T23:54:02.753604,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KABUPATEN JEPARA,-6.58333,110.76667,24.5,22.8,23.5,29.3,43.0,99,19.7,1011.5,100,2026-06-01T23:54:05.827167,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KABUPATEN JEPARA,-6.58333,110.76667,24.1,22.7,23.3,28.1,39.4,99,19.9,1011.8,100,2026-06-01T23:54:09.771958,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KABUPATEN JEPARA,-6.58333,110.76667,24.0,22.2,23.2,27.7,35.2,99,22.1,1012.0,100,2026-06-01T23:54:12.445828,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KABUPATEN JEPARA,-6.58333,110.76667,25.7,22.7,23.7,29.3,41.6,98,20.9,1011.6,99,2026-06-01T23:54:15.318857,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KABUPATEN JEPARA,-6.58333,110.76667,25.4,22.7,23.7,29.0,34.5,98,20.9,1010.6,100,2026-06-01T23:54:18.278341,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KABUPATEN DEMAK,-6.8993,110.6122,31.0,24.0,26.5,39.5,5.2,85,17.7,1009.7,89,2026-06-01T23:54:22.373741,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KABUPATEN DEMAK,-6.8993,110.6122,30.0,23.7,25.7,36.3,38.1,90,15.1,1009.9,98,2026-06-01T23:54:25.084551,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KABUPATEN DEMAK,-6.8993,110.6122,26.4,23.5,24.7,30.1,31.0,92,22.8,1010.4,100,2026-06-01T23:54:28.754245,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KABUPATEN DEMAK,-6.8993,110.6122,27.0,23.6,25.0,29.1,11.1,89,23.8,1010.5,94,2026-06-01T23:54:31.673435,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KABUPATEN DEMAK,-6.8993,110.6122,27.0,23.1,24.6,29.1,11.5,91,28.4,1010.7,100,2026-06-01T23:54:34.736244,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KABUPATEN DEMAK,-6.8993,110.6122,27.9,23.6,25.5,31.0,9.3,87,30.8,1010.2,93,2026-06-01T23:54:39.070181,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KABUPATEN DEMAK,-6.8993,110.6122,27.6,23.7,25.4,31.0,15.1,89,33.0,1009.3,99,2026-06-01T23:54:44.192242,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KABUPATEN SEMARANG,-7.20667,110.44139,29.4,21.4,24.6,34.4,2.0,78,7.7,1011.4,84,2026-06-01T23:54:49.517424,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KABUPATEN SEMARANG,-7.20667,110.44139,28.7,21.9,23.8,35.0,10.5,87,7.9,1011.3,98,2026-06-01T23:54:53.620017,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KABUPATEN SEMARANG,-7.20667,110.44139,25.8,21.1,22.9,30.6,10.0,91,10.7,1011.7,98,2026-06-01T23:54:57.398060,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KABUPATEN SEMARANG,-7.20667,110.44139,25.8,20.8,22.6,29.5,5.1,90,10.7,1011.8,78,2026-06-01T23:55:00.980233,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KABUPATEN SEMARANG,-7.20667,110.44139,25.7,20.5,22.7,28.0,6.9,89,18.4,1011.9,100,2026-06-01T23:55:04.166552,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KABUPATEN SEMARANG,-7.20667,110.44139,27.4,20.8,23.3,31.9,18.8,86,15.1,1011.5,96,2026-06-01T23:55:08.977504,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KABUPATEN SEMARANG,-7.20667,110.44139,26.7,20.7,22.9,30.1,20.2,90,17.1,1010.6,100,2026-06-01T23:55:12.074124,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KABUPATEN TEMANGGUNG,-7.25,110.11667,28.0,18.9,22.3,32.8,6.5,87,10.5,1011.7,88,2026-06-01T23:55:17.131333,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KABUPATEN TEMANGGUNG,-7.25,110.11667,27.1,19.4,21.9,32.6,22.1,91,10.2,1011.8,99,2026-06-01T23:55:21.283682,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KABUPATEN TEMANGGUNG,-7.25,110.11667,23.6,19.1,20.9,27.0,9.0,93,8.4,1012.1,100,2026-06-01T23:55:24.208096,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KABUPATEN TEMANGGUNG,-7.25,110.11667,23.5,18.6,20.8,27.1,14.6,93,6.9,1012.3,85,2026-06-01T23:55:29.215098,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KABUPATEN TEMANGGUNG,-7.25,110.11667,23.4,18.5,20.6,26.1,12.3,94,11.1,1012.4,100,2026-06-01T23:55:32.753270,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KABUPATEN TEMANGGUNG,-7.25,110.11667,26.0,18.4,21.1,30.9,29.9,92,10.1,1012.0,96,2026-06-01T23:55:37.792222,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KABUPATEN TEMANGGUNG,-7.25,110.11667,24.4,19.0,21.0,28.4,67.7,93,11.3,1011.2,100,2026-06-01T23:55:41.901614,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KABUPATEN KENDAL,-7.0256,110.1685,31.2,22.2,26.0,37.3,10.3,83,11.2,1009.8,88,2026-06-01T23:55:46.043839,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KABUPATEN KENDAL,-7.0256,110.1685,30.1,23.3,25.4,36.6,37.0,90,12.2,1009.9,97,2026-06-01T23:55:49.044185,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KABUPATEN KENDAL,-7.0256,110.1685,26.6,22.4,24.4,30.5,16.0,92,17.1,1010.4,100,2026-06-01T23:55:52.861013,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KABUPATEN KENDAL,-7.0256,110.1685,26.9,22.1,24.3,30.7,9.4,90,19.8,1010.7,83,2026-06-01T23:55:56.510361,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KABUPATEN KENDAL,-7.0256,110.1685,27.1,22.0,23.8,29.8,9.2,91,23.6,1010.8,99,2026-06-01T23:56:02.321417,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KABUPATEN KENDAL,-7.0256,110.1685,28.0,22.4,24.8,31.6,3.7,88,26.5,1010.3,94,2026-06-01T23:56:06.607938,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KABUPATEN KENDAL,-7.0256,110.1685,27.6,22.5,24.6,31.4,11.3,90,25.7,1009.4,100,2026-06-01T23:56:12.571751,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KABUPATEN BATANG,-7.03333,109.88333,29.9,22.4,25.0,34.8,19.4,83,11.3,1010.4,86,2026-06-01T23:56:16.326007,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KABUPATEN BATANG,-7.03333,109.88333,28.6,21.2,24.3,33.6,15.8,90,16.6,1010.4,100,2026-06-01T23:56:21.525310,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KABUPATEN BATANG,-7.03333,109.88333,24.9,21.5,23.0,29.0,26.9,94,17.4,1011.0,100,2026-06-01T23:56:25.899558,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KABUPATEN BATANG,-7.03333,109.88333,25.4,21.0,23.0,28.6,16.4,92,15.0,1011.2,95,2026-06-01T23:56:31.160581,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KABUPATEN BATANG,-7.03333,109.88333,24.9,20.8,22.4,27.8,22.7,94,20.0,1011.6,100,2026-06-01T23:56:34.283469,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KABUPATEN BATANG,-7.03333,109.88333,26.8,21.1,23.5,30.0,16.5,89,22.5,1011.0,98,2026-06-01T23:56:38.891721,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KABUPATEN BATANG,-7.03333,109.88333,27.3,21.5,23.3,31.0,30.4,92,21.5,1010.1,100,2026-06-01T23:56:41.895151,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KABUPATEN PEKALONGAN,-7.0319,109.624,32.3,23.1,26.7,37.2,4.2,77,17.0,1009.7,80,2026-06-01T23:56:47.285346,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KABUPATEN PEKALONGAN,-7.0319,109.624,31.5,22.5,25.4,36.5,18.5,86,12.6,1009.9,100,2026-06-01T23:56:51.717816,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KABUPATEN PEKALONGAN,-7.0319,109.624,26.4,22.4,24.3,32.1,22.3,92,10.1,1010.5,100,2026-06-01T23:56:55.715795,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KABUPATEN PEKALONGAN,-7.0319,109.624,26.8,21.5,23.8,31.3,24.0,92,11.9,1010.9,94,2026-06-01T23:56:59.438924,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KABUPATEN PEKALONGAN,-7.0319,109.624,27.3,21.4,23.5,30.7,27.7,92,17.7,1011.2,100,2026-06-01T23:57:02.840097,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KABUPATEN PEKALONGAN,-7.0319,109.624,29.1,20.7,24.2,33.3,25.2,90,16.9,1010.6,99,2026-06-01T23:57:07.754495,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KABUPATEN PEKALONGAN,-7.0319,109.624,28.8,22.6,24.5,34.2,28.9,90,13.6,1009.8,100,2026-06-01T23:57:11.539329,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KABUPATEN PEMALANG,-7.03333,109.4,29.7,22.7,25.3,36.3,9.0,85,13.0,1010.4,80,2026-06-01T23:57:15.944202,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KABUPATEN PEMALANG,-7.03333,109.4,28.4,23.0,24.8,34.1,23.3,89,8.5,1010.4,100,2026-06-01T23:57:21.952017,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KABUPATEN PEMALANG,-7.03333,109.4,26.3,23.0,24.1,31.6,30.0,93,9.0,1010.8,100,2026-06-01T23:57:25.682671,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KABUPATEN PEMALANG,-7.03333,109.4,26.4,22.2,23.6,31.4,31.9,93,9.8,1011.2,96,2026-06-01T23:57:28.809643,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KABUPATEN PEMALANG,-7.03333,109.4,25.6,21.6,23.4,29.5,21.6,94,19.1,1011.4,100,2026-06-01T23:57:31.963825,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KABUPATEN PEMALANG,-7.03333,109.4,27.5,22.2,24.2,31.9,12.7,90,18.1,1010.9,99,2026-06-01T23:57:35.301150,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KABUPATEN PEMALANG,-7.03333,109.4,28.1,22.2,24.3,33.1,44.9,92,18.6,1010.0,99,2026-06-01T23:57:38.373251,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KABUPATEN TEGAL,-7.03333,109.16667,30.9,22.7,26.2,34.0,10.7,79,18.3,1010.0,86,2026-06-01T23:57:42.371186,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KABUPATEN TEGAL,-7.03333,109.16667,30.3,23.0,25.1,34.9,29.3,87,12.1,1010.1,100,2026-06-01T23:57:45.693285,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KABUPATEN TEGAL,-7.03333,109.16667,28.1,23.0,24.9,32.8,16.2,89,7.3,1010.3,100,2026-06-01T23:57:48.940369,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KABUPATEN TEGAL,-7.03333,109.16667,27.8,21.7,23.7,31.8,19.9,93,12.0,1010.9,96,2026-06-01T23:57:52.982536,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KABUPATEN TEGAL,-7.03333,109.16667,27.2,21.7,23.7,31.5,6.2,92,15.0,1011.0,100,2026-06-01T23:57:56.591537,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KABUPATEN TEGAL,-7.03333,109.16667,28.5,21.8,24.6,33.1,11.6,87,15.7,1010.5,99,2026-06-01T23:57:59.676096,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KABUPATEN TEGAL,-7.03333,109.16667,29.3,22.1,24.7,35.3,17.4,89,13.0,1009.6,100,2026-06-01T23:58:03.479653,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KABUPATEN BREBES,-7.05,108.9,31.0,23.1,26.2,37.8,3.8,83,14.8,1010.1,84,2026-06-01T23:58:07.041033,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KABUPATEN BREBES,-7.05,108.9,30.1,23.8,25.9,36.4,14.9,85,8.5,1010.0,100,2026-06-01T23:58:10.448886,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KABUPATEN BREBES,-7.05,108.9,28.8,23.6,25.6,34.9,16.1,90,8.2,1010.3,100,2026-06-01T23:58:14.028359,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KABUPATEN BREBES,-7.05,108.9,27.0,22.4,24.5,32.5,23.1,93,6.9,1010.8,90,2026-06-01T23:58:17.391521,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KABUPATEN BREBES,-7.05,108.9,27.3,22.5,24.2,32.4,4.1,92,15.6,1010.9,100,2026-06-01T23:58:20.668318,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KABUPATEN BREBES,-7.05,108.9,29.5,22.5,25.2,36.2,12.2,88,13.6,1010.3,98,2026-06-01T23:58:25.708661,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KABUPATEN BREBES,-7.05,108.9,29.6,22.7,25.6,35.5,11.7,87,14.0,1009.5,98,2026-06-01T23:58:29.035434,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KOTA MAGELANG,-7.5,110.225,29.4,21.7,24.4,33.1,9.3,81,14.1,1011.2,86,2026-06-01T23:58:32.109810,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KOTA MAGELANG,-7.5,110.225,27.9,21.0,23.4,31.9,7.5,88,14.7,1011.2,95,2026-06-01T23:58:35.131484,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KOTA MAGELANG,-7.5,110.225,26.5,20.3,22.4,31.4,18.6,91,13.5,1011.5,100,2026-06-01T23:58:38.341402,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KOTA MAGELANG,-7.5,110.225,27.3,19.9,22.8,32.6,7.3,85,10.3,1011.5,88,2026-06-01T23:58:41.558924,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KOTA MAGELANG,-7.5,110.225,29.0,20.0,23.1,31.9,6.7,83,9.8,1011.4,100,2026-06-01T23:58:44.804839,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KOTA MAGELANG,-7.5,110.225,29.8,19.0,23.4,35.5,4.3,82,9.7,1011.0,90,2026-06-01T23:58:49.746461,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KOTA MAGELANG,-7.5,110.225,29.9,20.0,23.6,32.4,5.2,84,12.8,1010.3,100,2026-06-01T23:58:53.635039,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KOTA SURAKARTA,-7.55,110.81667,30.8,23.6,26.6,35.3,6.0,80,19.1,1009.9,88,2026-06-01T23:58:57.121811,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KOTA SURAKARTA,-7.55,110.81667,29.8,22.7,25.4,34.9,10.2,87,13.1,1010.1,91,2026-06-01T23:59:00.418614,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KOTA SURAKARTA,-7.55,110.81667,27.3,22.5,24.2,32.6,9.0,92,12.9,1010.5,100,2026-06-01T23:59:03.700659,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KOTA SURAKARTA,-7.55,110.81667,29.6,22.3,24.0,34.3,13.5,90,19.2,1010.6,96,2026-06-01T23:59:07.199449,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KOTA SURAKARTA,-7.55,110.81667,28.5,22.2,24.5,33.0,9.8,87,10.5,1010.5,100,2026-06-01T23:59:10.247252,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KOTA SURAKARTA,-7.55,110.81667,29.0,22.5,25.0,35.2,1.7,87,7.9,1010.1,98,2026-06-01T23:59:14.112690,Open-Meteo_Archive
2026-01-14,JAWA TENGAH,KOTA SURAKARTA,-7.55,110.81667,27.8,22.3,24.4,31.7,11.5,89,18.5,1009.4,100,2026-06-01T23:59:17.272344,Open-Meteo_Archive
2026-01-08,JAWA TENGAH,KOTA SALATIGA,-7.33278,110.48333,28.7,21.9,24.5,33.3,7.4,80,9.1,1010.7,82,2026-06-01T23:59:22.310911,Open-Meteo_Archive
2026-01-09,JAWA TENGAH,KOTA SALATIGA,-7.33278,110.48333,27.5,21.9,23.7,32.5,16.2,89,5.9,1010.7,97,2026-06-01T23:59:25.668428,Open-Meteo_Archive
2026-01-10,JAWA TENGAH,KOTA SALATIGA,-7.33278,110.48333,26.3,21.2,22.9,30.7,24.9,92,7.9,1011.1,98,2026-06-01T23:59:29.883964,Open-Meteo_Archive
2026-01-11,JAWA TENGAH,KOTA SALATIGA,-7.33278,110.48333,26.6,20.3,22.7,29.2,37.6,91,10.1,1011.2,85,2026-06-01T23:59:33.367409,Open-Meteo_Archive
2026-01-12,JAWA TENGAH,KOTA SALATIGA,-7.33278,110.48333,27.1,20.4,23.1,29.2,1.1,87,12.2,1011.2,98,2026-06-01T23:59:36.420513,Open-Meteo_Archive
2026-01-13,JAWA TENGAH,KOTA SALATIGA,-7.33278,110.48333,28.2,20.4,23.6,32.8,3.2,86,12.4,1010.7,97,2026-06-01T23:59:41.025783,Open-Meteo_Archive
